21 7 L4_DBC L23_MC 1
21 8 L4_DBC L23_BTC 1
21 9 L4_DBC L23_DBC 1
21 10 L4_DBC L23_BP 1
21 11 L4_DBC L23_NGC 1
21 12 L4_DBC L23_LBC 1
21 13 L4_DBC L23_NBC 1
21 14 L4_DBC L23_SBC 1
21 15 L4_DBC L23_ChC 1
21 16 L4_DBC L4_PC 8
21 17 L4_DBC L4_SP 8
21 18 L4_DBC L4_SS 8
21 19 L4_DBC L4_MC 1
21 20 L4_DBC L4_BTC 1
21 21 L4_DBC L4_DBC 1
21 22 L4_DBC L4_BP 1
21 23 L4_DBC L4_NGC 1
21 24 L4_DBC L4_LBC 1
21 25 L4_DBC L4_NBC 1
21 26 L4_DBC L4_SBC 1
21 27 L4_DBC L4_ChC 1
21 28 L4_DBC L5_TTPC1 8
21 29 L4_DBC L5_TTPC2 8
21 30 L4_DBC L5_UTPC 8
21 31 L4_DBC L5_STPC 8
21 32 L4_DBC L5_MC 1
21 33 L4_DBC L5_BTC 1
21 34 L4_DBC L5_DBC 1
21 35 L4_DBC L5_BP 1
21 36 L4_DBC L5_NGC 1
21 37 L4_DBC L5_LBC 1
21 38 L4_DBC L5_NBC 1
21 39 L4_DBC L5_SBC 1
21 40 L4_DBC L5_ChC 1
21 41 L4_DBC L6_TPC_L1 8
21 42 L4_DBC L6_TPC_L4 8
21 43 L4_DBC L6_UTPC 8
21 44 L4_DBC L6_IPC 8
21 46 L4_DBC L6_MC 1
21 47 L4_DBC L6_BTC 1
21 48 L4_DBC L6_DBC 1
21 49 L4_DBC L6_BP 1
21 51 L4_DBC L6_LBC 1
21 52 L4_DBC L6_NBC 1
21 53 L4_DBC L6_SBC 1
21 54 L4_DBC L6_ChC 1
22 3 L4_BP L1_HAC 1
22 6 L4_BP L23_PC 8
22 7 L4_BP L23_MC 1
22 8 L4_BP L23_BTC 1
22 10 L4_BP L23_BP 1
22 13 L4_BP L23_NBC 1
22 23 L4_BP L4_NGC 1
22 25 L4_BP L4_NBC 1
22 27 L4_BP L4_ChC 1
22 31 L4_BP L5_STPC 8
22 34 L4_BP L5_DBC 1
22 42 L4_BP L6_TPC_L4 8
23 8 L4_NGC L23_BTC 1
23 19 L4_NGC L4_MC 1
23 20 L4_NGC L4_BTC 1
23 21 L4_NGC L4_DBC 1
23 25 L4_NGC L4_NBC 1
23 30 L4_NGC L5_UTPC 11
23 32 L4_NGC L5_MC 1
23 33 L4_NGC L5_BTC 1
23 35 L4_NGC L5_BP 1
23 36 L4_NGC L5_NGC 1
23 37 L4_NGC L5_LBC 1
23 48 L4_NGC L6_DBC 1
24 6 L4_LBC L23_PC 10
24 6 L4_LBC L23_PC 5
24 7 L4_LBC L23_MC 1
24 8 L4_LBC L23_BTC 1
24 9 L4_LBC L23_DBC 1
24 10 L4_LBC L23_BP 1
24 11 L4_LBC L23_NGC 1
24 12 L4_LBC L23_LBC 1
24 13 L4_LBC L23_NBC 1
24 14 L4_LBC L23_SBC 1
24 15 L4_LBC L23_ChC 1
24 16 L4_LBC L4_PC 10
24 16 L4_LBC L4_PC 5
24 17 L4_LBC L4_SP 10
24 18 L4_LBC L4_SS 10
24 18 L4_LBC L4_SS 5
24 19 L4_LBC L4_MC 1
24 20 L4_LBC L4_BTC 1
24 21 L4_LBC L4_DBC 1
24 22 L4_LBC L4_BP 1
24 23 L4_LBC L4_NGC 1
24 24 L4_LBC L4_LBC 1
24 25 L4_LBC L4_NBC 1
24 26 L4_LBC L4_SBC 1
24 27 L4_LBC L4_ChC 1
24 28 L4_LBC L5_TTPC1 10
24 28 L4_LBC L5_TTPC1 5
24 29 L4_LBC L5_TTPC2 10
24 29 L4_LBC L5_TTPC2 5
24 30 L4_LBC L5_UTPC 10
24 30 L4_LBC L5_UTPC 5
24 31 L4_LBC L5_STPC 5
24 31 L4_LBC L5_STPC 10
24 32 L4_LBC L5_MC 1
24 33 L4_LBC L5_BTC 1
24 34 L4_LBC L5_DBC 1
24 35 L4_LBC L5_BP 1
24 36 L4_LBC L5_NGC 1
24 37 L4_LBC L5_LBC 1
24 38 L4_LBC L5_NBC 1
24 39 L4_LBC L5_SBC 1
24 40 L4_LBC L5_ChC 1
24 41 L4_LBC L6_TPC_L1 10
24 41 L4_LBC L6_TPC_L1 5
24 42 L4_LBC L6_TPC_L4 10
24 42 L4_LBC L6_TPC_L4 5
24 43 L4_LBC L6_UTPC 5
24 43 L4_LBC L6_UTPC 10
24 45 L4_LBC L6_BPC 5
24 46 L4_LBC L6_MC 1
24 47 L4_LBC L6_BTC 1
24 49 L4_LBC L6_BP 1
24 51 L4_LBC L6_LBC 1
24 52 L4_LBC L6_NBC 1
25 6 L4_NBC L23_PC 5
25 6 L4_NBC L23_PC 10
25 7 L4_NBC L23_MC 1
25 8 L4_NBC L23_BTC 1
25 9 L4_NBC L23_DBC 1
25 11 L4_NBC L23_NGC 1
25 12 L4_NBC L23_LBC 1
25 13 L4_NBC L23_NBC 1
25 14 L4_NBC L23_SBC 1
25 15 L4_NBC L23_ChC 1
25 16 L4_NBC L4_PC 5
25 16 L4_NBC L4_PC 10
25 17 L4_NBC L4_SP 10
25 17 L4_NBC L4_SP 5
25 18 L4_NBC L4_SS 10
25 18 L4_NBC L4_SS 5
25 19 L4_NBC L4_MC 1
25 20 L4_NBC L4_BTC 1
25 21 L4_NBC L4_DBC 1
25 22 L4_NBC L4_BP 1
25 23 L4_NBC L4_NGC 1
25 24 L4_NBC L4_LBC 1
25 25 L4_NBC L4_NBC 1
25 26 L4_NBC L4_SBC 1
25 27 L4_NBC L4_ChC 1
25 28 L4_NBC L5_TTPC1 5
25 28 L4_NBC L5_TTPC1 10
25 29 L4_NBC L5_TTPC2 5
25 29 L4_NBC L5_TTPC2 10
25 30 L4_NBC L5_UTPC 5
25 30 L4_NBC L5_UTPC 10
25 31 L4_NBC L5_STPC 10
25 31 L4_NBC L5_STPC 5
25 32 L4_NBC L5_MC 1
25 33 L4_NBC L5_BTC 1
25 34 L4_NBC L5_DBC 1
25 35 L4_NBC L5_BP 1
25 36 L4_NBC L5_NGC 1
25 37 L4_NBC L5_LBC 1
25 38 L4_NBC L5_NBC 1
25 39 L4_NBC L5_SBC 1
25 40 L4_NBC L5_ChC 1
25 41 L4_NBC L6_TPC_L1 10
25 42 L4_NBC L6_TPC_L4 10
