4172.4 4055.0 4289.0 4527.7 4458.0 4621.0 4012.7 3924.0 4060.0 3964.70 207.7 5.2 563.0 14.2 48.0 1.2 L23_DBC:L5_TTPC2
1263.3 1221.0 1314.0 1350.9 1303.0 1396.0 1294.1 1234.0 1337.0 1236.60 26.7 2.2 114.3 9.2 57.5 4.7 L23_DBC:L6_BPC
1087.0 1035.0 1146.0 1147.0 1116.0 1187.0 1119.3 1071.0 1162.0 1067.40 19.6 1.8 79.6 7.5 51.9 4.9 L23_DBC:L6_UTPC
1401.9 1350.0 1446.0 1556.9 1529.0 1589.0 1378.6 1322.0 1413.0 1305.70 96.2 7.4 251.2 19.2 72.9 5.6 L23_LBC:L23_LBC
1342.9 1328.0 1373.0 1326.1 1256.0 1366.0 1273.3 1204.0 1326.0 1159.10 183.8 15.9 167.0 14.4 114.2 9.9 L23_LBC:L23_MC
8217.7 8091.0 8328.0 8171.9 8072.0 8314.0 7774.1 7669.0 7887.0 7427.70 790.0 10.6 744.2 10.0 346.4 4.7 L23_LBC:L4_PC
1932.9 1892.0 1986.0 2081.7 2033.0 2131.0 1873.3 1807.0 1929.0 1854.10 78.8 4.2 227.6 12.3 19.2 1.0 L23_LBC:L4_SP
8980.0 8889.0 9100.0 9416.4 9324.0 9504.0 8696.7 8613.0 8758.0 8335.00 645.0 7.7 1081.4 13.0 361.7 4.3 L23_LBC:L5_TTPC1
8056.1 7938.0 8148.0 8237.9 8014.0 8493.0 7660.4 7502.0 7938.0 7603.70 452.4 6.0 634.2 8.3 56.7 0.7 L23_LBC:L5_TTPC2
1055.0 1015.0 1087.0 1064.7 1034.0 1095.0 1067.4 1043.0 1104.0 1030.70 24.3 2.4 34.0 3.3 36.7 3.6 L23_LBC:L6_UTPC
2105.6 2006.0 2206.0 2233.3 2110.0 2351.0 2026.6 1903.0 2076.0 1883.60 222.0 11.8 349.7 18.6 143.0 7.6 L23_MC:L23_LBC
2642.1 2545.0 2718.0 2613.4 2536.0 2677.0 2471.3 2363.0 2530.0 2326.10 316.0 13.6 287.3 12.4 145.2 6.2 L23_MC:L23_MC
1469.6 1427.0 1508.0 1497.9 1373.0 1545.0 1333.3 1228.0 1384.0 1276.30 193.3 15.1 221.6 17.4 57.0 4.5 L23_MC:L23_NBC
2453.0 2385.0 2544.0 2699.6 2627.0 2770.0 2315.7 2248.0 2377.0 2241.40 211.6 9.4 458.2 20.4 74.3 3.3 L23_MC:L4_SP
1527.0 1475.0 1614.0 1655.0 1600.0 1707.0 1488.1 1454.0 1514.0 1436.00 91.0 6.3 219.0 15.3 52.1 3.6 L23_MC:L5_STPC
